lambda_1,lambda_2,lambda_3,perplexity
0.9756,0.0205,0.0039,15.200498672788983
0.9756,0.0206,0.0038,15.239418719656655
0.9756,0.0207,0.0037,15.278620036541145
0.9756,0.0208,0.0036,15.317959122429375
0.9756,0.0209,0.0035,15.35683442586117
0.9756,0.021,0.0034,15.395559368693245
0.9756,0.0211,0.0033,15.43466127379596
0.9756,0.0212,0.0032,15.473675232567166
0.9756,0.0213,0.0031,15.5126150285834
0.9756,0.0214,0.003,15.551464094121737
0.9756,0.0215,0.0029,15.590360653344888
0.9756,0.0216,0.0028,15.629177943609577
0.9756,0.0217,0.0027,15.667979283704046
0.9756,0.0218,0.0026,15.706720710642543
0.9756,0.0219,0.0025,15.74549613847434
0.9756,0.022,0.0024,15.78449258262064
0.9756,0.0221,0.0023,15.823154354872262
0.9756,0.0222,0.0022,15.861731174111094
0.9756,0.0223,0.0021,15.900368242569687
0.9756,0.0224,0.002,15.939324383816142
0.9756,0.0225,0.0019,15.977933373582557
0.9756,0.0226,0.0018,16.01661135668299
0.9756,0.0227,0.0017,16.055167797983234
0.9756,0.0228,0.0016,16.093906664746928
0.9756,0.0229,0.0015,16.13235665032929
0.9756,0.023,0.0014,16.17100290946761
0.9756,0.0231,0.0013,16.209658979570875
0.9756,0.0232,0.0012,16.248348341532928
0.9756,0.0233,0.0011,16.286915069785817
0.9756,0.0234,0.001,16.32574642454206
0.9756,0.0235,0.0009,16.36442695612215
0.9756,0.0236,0.0008,16.403058089224402
0.9756,0.0237,0.0007,16.441897268296408
0.9756,0.0238,0.0006,16.480710914570626
0.9756,0.0239,0.0005,16.519563367112593
0.9756,0.024,0.0004,16.558346836504597
0.9756,0.0241,0.0003,16.597506666648506
0.9756,0.0242,0.0002,16.636736365628938
0.9756,0.0243,0.0001,16.67637834901625
0.9757,0.0122,0.0121,11.834799254461796
0.9757,0.0123,0.012,11.87698315228264
0.9757,0.0124,0.0119,11.919287342391712
0.9757,0.0125,0.0118,11.96147061189896
0.9757,0.0126,0.0117,12.00341894013291
0.9757,0.0127,0.0116,12.045789958017401
0.9757,0.0128,0.0115,12.087816795473872
0.9757,0.0129,0.0114,12.130022618191814
0.9757,0.013,0.0113,12.171965738086476
0.9757,0.0131,0.0112,12.213812874811817
0.9757,0.0132,0.0111,12.25565433442218
0.9757,0.0133,0.011,12.297593168743933
0.9757,0.0134,0.0109,12.339281290385063
0.9757,0.0135,0.0108,12.380979242303564
0.9757,0.0136,0.0107,12.42258666859795
0.9757,0.0137,0.0106,12.464261541305456
0.9757,0.0138,0.0105,12.505985891779785
0.9757,0.0139,0.0104,12.547335865971464
0.9757,0.014,0.0103,12.5886153528963
0.9757,0.0141,0.0102,12.630409699353736
0.9757,0.0142,0.0101,12.671643368516987
0.9757,0.0143,0.01,12.71320522198566
0.9757,0.0144,0.0099,12.754477860105213
0.9757,0.0145,0.0098,12.795574695667844
0.9757,0.0146,0.0097,12.837038291907877
0.9757,0.0147,0.0096,12.877948453466878
0.9757,0.0148,0.0095,12.919202488796591
0.9757,0.0149,0.0094,12.960272975142859
0.9757,0.015,0.0093,13.001105235672696
0.9757,0.0151,0.0092,13.042315055638396
0.9757,0.0152,0.0091,13.083278705733342
0.9757,0.0153,0.009,13.124198810542737
0.9757,0.0154,0.0089,13.165049960070847
0.9757,0.0155,0.0088,13.205625648811356
0.9757,0.0156,0.0087,13.246524098813373
0.9757,0.0157,0.0086,13.287163030088076
0.9757,0.0158,0.0085,13.32798062442421
0.9757,0.0159,0.0084,13.36857778647274
0.9757,0.016,0.0083,13.409331756379638
0.9757,0.0161,0.0082,13.44981929638202
0.9757,0.0162,0.0081,13.490253828311564
0.9757,0.0163,0.008,13.530860231507763
0.9757,0.0164,0.0079,13.571485509827435
0.9757,0.0165,0.0078,13.611878382165369
0.9757,0.0166,0.0077,13.652129306877073
0.9757,0.0167,0.0076,13.692427892526313
0.9757,0.0168,0.0075,13.732802862305064
0.9757,0.0169,0.0074,13.773059707113527
0.9757,0.017,0.0073,13.813410830383148
0.9757,0.0171,0.0072,13.853492187390424
0.9757,0.0172,0.0071,13.893746262477478
0.9757,0.0173,0.007,13.933691075913954
0.9757,0.0174,0.0069,13.973988691617098
0.9757,0.0175,0.0068,14.01393040361395
0.9757,0.0176,0.0067,14.053854933685018
0.9757,0.0177,0.0066,14.094028803261414
0.9757,0.0178,0.0065,14.133897739689255
0.9757,0.0179,0.0064,14.173624403539065
0.9757,0.018,0.0063,14.21360242122669
0.9757,0.0181,0.0062,14.253501511520025
0.9757,0.0182,0.0061,14.29329945710202
0.9757,0.0183,0.006,14.333104136814821
0.9757,0.0184,0.0059,14.372942648041017
0.9757,0.0185,0.0058,14.412540101227517
0.9757,0.0186,0.0057,14.45210371170256
0.9757,0.0187,0.0056,14.491895962017209
0.9757,0.0188,0.0055,14.53145670887186
0.9757,0.0189,0.0054,14.570798327218524
0.9757,0.019,0.0053,14.610471610409185
0.9757,0.0191,0.0052,14.650141514873539
0.9757,0.0192,0.0051,14.689501427061293
0.9757,0.0193,0.005,14.728869526267365
0.9757,0.0194,0.0049,14.768401317768388
0.9757,0.0195,0.0048,14.807725204213966
0.9757,0.0196,0.0047,14.847094241592126
0.9757,0.0197,0.0046,14.88673625130968
0.9757,0.0198,0.0045,14.92593960284922
0.9757,0.0199,0.0044,14.965171097042637
0.9757,0.02,0.0043,15.004301291957967
0.9757,0.0201,0.0042,15.04371188883758
0.9757,0.0202,0.0041,15.082796763897036
0.9757,0.0203,0.004,15.12212296863717
0.9757,0.0204,0.0039,15.160931410256286
0.9757,0.0205,0.0038,15.20031351794147
0.9757,0.0206,0.0037,15.239316606171766
0.9757,0.0207,0.0036,15.278465872553289
0.9757,0.0208,0.0035,15.317576390818141
0.9757,0.0209,0.0034,15.35639103860744
0.9757,0.021,0.0033,15.395422476114799
0.9757,0.0211,0.0032,15.434377447521438
0.9757,0.0212,0.0031,15.47342516686751
0.9757,0.0213,0.003,15.512284685077237
0.9757,0.0214,0.0029,15.551290366975888
0.9757,0.0215,0.0028,15.590079190867202
0.9757,0.0216,0.0027,15.628993014055306
0.9757,0.0217,0.0026,15.667853381017245
0.9757,0.0218,0.0025,15.706666920490145
0.9757,0.0219,0.0024,15.74520530838777
0.9757,0.022,0.0023,15.784149138266418
0.9757,0.0221,0.0022,15.822859697700492
0.9757,0.0222,0.0021,15.86163292042556
0.9757,0.0223,0.002,15.900391540464021
0.9757,0.0224,0.0019,15.939271577747347
0.9757,0.0225,0.0018,15.977888232455847
0.9757,0.0226,0.0017,16.016685709577086
0.9757,0.0227,0.0016,16.055046482706743
0.9757,0.0228,0.0015,16.093829588668264
0.9757,0.0229,0.0014,16.132238545939476
0.9757,0.023,0.0013,16.170937915785622
0.9757,0.0231,0.0012,16.20979016272847
0.9757,0.0232,0.0011,16.24852251912955
0.9757,0.0233,0.001,16.287113544238775
0.9757,0.0234,0.0009,16.325850451577118
0.9757,0.0235,0.0008,16.364570582188502
0.9757,0.0236,0.0007,16.40342668867482
0.9757,0.0237,0.0006,16.442166599002874
0.9757,0.0238,0.0005,16.481051917232527
0.9757,0.0239,0.0004,16.520041379284958
0.9757,0.024,0.0003,16.55902007058644
0.9757,0.0241,0.0002,16.59824882492483
0.9757,0.0242,0.0001,16.63799051769564
0.9758,0.0122,0.012,11.834237528103742
0.9758,0.0123,0.0119,11.87663062574712
0.9758,0.0124,0.0118,11.918989768400825
0.9758,0.0125,0.0117,11.961304118230434
0.9758,0.0126,0.0116,12.003274221415667
0.9758,0.0127,0.0115,12.045345922230814
0.9758,0.0128,0.0114,12.087527878380332
0.9758,0.0129,0.0113,12.1296904296593
0.9758,0.013,0.0112,12.171499979071983
0.9758,0.0131,0.0111,12.213488436405402
0.9758,0.0132,0.011,12.255381820132612
0.9758,0.0133,0.0109,12.29721059216914
0.9758,0.0134,0.0108,12.338941505188046
0.9758,0.0135,0.0107,12.380772620455454
0.9758,0.0136,0.0106,12.422236472160122
0.9758,0.0137,0.0105,12.464061922908936
0.9758,0.0138,0.0104,12.505557494257086
0.9758,0.0139,0.0103,12.547013377560804
0.9758,0.014,0.0102,12.588454217305623
0.9758,0.0141,0.0101,12.629933322120399
0.9758,0.0142,0.01,12.671409778109036
0.9758,0.0143,0.0099,12.712967383663651
0.9758,0.0144,0.0098,12.754202271271367
0.9758,0.0145,0.0097,12.795296546064197
0.9758,0.0146,0.0096,12.836763729326599
0.9758,0.0147,0.0095,12.877565268233356
0.9758,0.0148,0.0094,12.918745246401025
0.9758,0.0149,0.0093,12.96000120223476
0.9758,0.015,0.0092,13.000789129970025
0.9758,0.0151,0.0091,13.041942777400534
0.9758,0.0152,0.009,13.082721082642912
0.9758,0.0153,0.0089,13.123740573273022
0.9758,0.0154,0.0088,13.164547022238125
0.9758,0.0155,0.0087,13.20527990196928
0.9758,0.0156,0.0086,13.246149405498482
0.9758,0.0157,0.0085,13.286941047748465
0.9758,0.0158,0.0084,13.32777114533908
0.9758,0.0159,0.0083,13.36822865696991
0.9758,0.016,0.0082,13.408958204996896
0.9758,0.0161,0.0081,13.44957545308181
0.9758,0.0162,0.008,13.490062416948238
0.9758,0.0163,0.0079,13.530190895529666
0.9758,0.0164,0.0078,13.570954530513278
0.9758,0.0165,0.0077,13.611302710750374
0.9758,0.0166,0.0076,13.651510664949228
0.9758,0.0167,0.0075,13.692141380703529
0.9758,0.0168,0.0074,13.732262353649496
0.9758,0.0169,0.0073,13.772833453080173
0.9758,0.017,0.0072,13.812900678937915
0.9758,0.0171,0.0071,13.853171181159222
0.9758,0.0172,0.007,13.89336498726394
0.9758,0.0173,0.0069,13.933382551985236
0.9758,0.0174,0.0068,13.973731688834391
0.9758,0.0175,0.0067,14.013631687862569
0.9758,0.0176,0.0066,14.05365043534938
0.9758,0.0177,0.0065,14.093452123561635
0.9758,0.0178,0.0064,14.133578479053764
0.9758,0.0179,0.0063,14.17336619807673
0.9758,0.018,0.0062,14.21321880114176
0.9758,0.0181,0.0061,14.253197179734258
0.9758,0.0182,0.006,14.29298985851668
0.9758,0.0183,0.0059,14.332858265129673
0.9758,0.0184,0.0058,14.372373784666339
0.9758,0.0185,0.0057,14.412331815388812
0.9758,0.0186,0.0056,14.451711878666378
0.9758,0.0187,0.0055,14.491555681067206
0.9758,0.0188,0.0054,14.531177139720041
0.9758,0.0189,0.0053,14.570646119501554
0.9758,0.019,0.0052,14.610186062864521
0.9758,0.0191,0.0051,14.649688059212934
0.9758,0.0192,0.005,14.689375286995443
0.9758,0.0193,0.0049,14.728522673604283
0.9758,0.0194,0.0048,14.768146927809658
0.9758,0.0195,0.0047,14.807482045640352
0.9758,0.0196,0.0046,14.84693978986487
0.9758,0.0197,0.0045,14.886451323859312
0.9758,0.0198,0.0044,14.925702567528639
0.9758,0.0199,0.0043,14.965005923775847
0.9758,0.02,0.0042,15.004027960250948
0.9758,0.0201,0.0041,15.043482913873916
0.9758,0.0202,0.004,15.082540961868773
0.9758,0.0203,0.0039,15.121800259739334
0.9758,0.0204,0.0038,15.160833598410278
0.9758,0.0205,0.0037,15.199980660091503
0.9758,0.0206,0.0036,15.239209998100048
0.9758,0.0207,0.0035,15.278178962769715
0.9758,0.0208,0.0034,15.317372785795795
0.9758,0.0209,0.0033,15.356216609362466
0.9758,0.021,0.0032,15.395358227143653
0.9758,0.0211,0.0031,15.434228708104284
0.9758,0.0212,0.003,15.472953155641939
0.9758,0.0213,0.0029,15.512001568973131
0.9758,0.0214,0.0028,15.550951544683741
0.9758,0.0215,0.0027,15.589794089658994
0.9758,0.0216,0.0026,15.628745620583576
0.9758,0.0217,0.0025,15.667498884877164
0.9758,0.0218,0.0024,15.706506657658345
0.9758,0.0219,0.0023,15.74511366534795
0.9758,0.022,0.0022,15.783842206118264
0.9758,0.0221,0.0021,15.822710557984799
0.9758,0.0222,0.002,15.861556347071089
0.9758,0.0223,0.0019,15.900195767947928
0.9758,0.0224,0.0018,15.939034247595234
0.9758,0.0225,0.0017,15.97777968648717
0.9758,0.0226,0.0016,16.016541840743976
0.9758,0.0227,0.0015,16.055104356166957
0.9758,0.0228,0.0014,16.09384771619512
0.9758,0.0229,0.0013,16.132422858920805
0.9758,0.023,0.0012,16.17106302319832
0.9758,0.0231,0.0011,16.209845165138354
0.9758,0.0232,0.001,16.248644741880504
0.9758,0.0233,0.0009,16.287284623107745
0.9758,0.0234,0.0008,16.326068273600953
0.9758,0.0235,0.0007,16.364793877749868
0.9758,0.0236,0.0006,16.40377010135589
0.9758,0.0237,0.0005,16.442378016032755
0.9758,0.0238,0.0004,16.481542014640713
0.9758,0.0239,0.0003,16.520735897981663
0.9758,0.024,0.0002,16.559769148459573
0.9758,0.0241,0.0001,16.599567501904314
0.9759,0.0121,0.012,11.791618915380708
0.9759,0.0122,0.0119,11.83393092534805
0.9759,0.0123,0.0118,11.876346759976245
0.9759,0.0124,0.0117,11.918526582437886
0.9759,0.0125,0.0116,11.960939275851214
0.9759,0.0126,0.0115,12.00299205568664
0.9759,0.0127,0.0114,12.045112823279318
0.9759,0.0128,0.0113,12.087015083851231
0.9759,0.0129,0.0112,12.129136594448013
0.9759,0.013,0.0111,12.171210862635986
0.9759,0.0131,0.011,12.213068888190014
0.9759,0.0132,0.0109,12.255028982166062
0.9759,0.0133,0.0108,12.296837075020054
0.9759,0.0134,0.0107,12.338596283066787
0.9759,0.0135,0.0106,12.380389945367845
0.9759,0.0136,0.0105,12.421922121936323
0.9759,0.0137,0.0104,12.463813694819912
0.9759,0.0138,0.0103,12.50516291335712
0.9759,0.0139,0.0102,12.546760971352032
0.9759,0.014,0.0101,12.588183023379857
0.9759,0.0141,0.01,12.629658542886295
0.9759,0.0142,0.0099,12.671095370274637
0.9759,0.0143,0.0098,12.712538892979767
0.9759,0.0144,0.0097,12.753597868092262
0.9759,0.0145,0.0096,12.795002684436653
0.9759,0.0146,0.0095,12.836232110584218
0.9759,0.0147,0.0094,12.877339004999593
0.9759,0.0148,0.0093,12.918335592688477
0.9759,0.0149,0.0092,12.959684363102243
0.9759,0.015,0.0091,13.000590085307751
0.9759,0.0151,0.009,13.041632711023787
0.9759,0.0152,0.0089,13.082416085404816
0.9759,0.0153,0.0088,13.123490760611038
0.9759,0.0154,0.0087,13.164125123355092
0.9759,0.0155,0.0086,13.204959975136425
0.9759,0.0156,0.0085,13.245881686669382
0.9759,0.0157,0.0084,13.286674490573695
0.9759,0.0158,0.0083,13.327436177347149
0.9759,0.0159,0.0082,13.367762893733095
0.9759,0.016,0.0081,13.408654128841205
0.9759,0.0161,0.008,13.448967893389971
0.9759,0.0162,0.0079,13.48969838880358
0.9759,0.0163,0.0078,13.530008729642413
0.9759,0.0164,0.0077,13.570701321139968
0.9759,0.0165,0.0076,13.610991816206225
0.9759,0.0166,0.0075,13.651348028273237
0.9759,0.0167,0.0074,13.69193596230103
0.9759,0.0168,0.0073,13.732122189965052
0.9759,0.0169,0.0072,13.772377254976133
0.9759,0.017,0.0071,13.812556569878872
0.9759,0.0171,0.007,13.85284389850775
0.9759,0.0172,0.0069,13.89291542523695
0.9759,0.0173,0.0068,13.93314259338263
0.9759,0.0174,0.0067,13.973240422999211
0.9759,0.0175,0.0066,14.013116565418926
0.9759,0.0176,0.0065,14.053162016008496
0.9759,0.0177,0.0064,14.093107929796089
0.9759,0.0178,0.0063,14.133331118778194
0.9759,0.0179,0.0062,14.173148177958957
0.9759,0.018,0.0061,14.213021189116262
0.9759,0.0181,0.006,14.252943283931778
0.9759,0.0182,0.0059,14.292602110725142
0.9759,0.0183,0.0058,14.332621479107404
0.9759,0.0184,0.0057,14.37214590111169
0.9759,0.0185,0.0056,14.411881979407168
0.9759,0.0186,0.0055,14.451424781143443
0.9759,0.0187,0.0054,14.491058885092613
0.9759,0.0188,0.0053,14.53092121551657
0.9759,0.0189,0.0052,14.570443078302098
0.9759,0.019,0.0051,14.609869791560412
0.9759,0.0191,0.005,14.649383864627803
0.9759,0.0192,0.0049,14.689143805940237
0.9759,0.0193,0.0048,14.72823251694937
0.9759,0.0194,0.0047,14.76776059808165
0.9759,0.0195,0.0046,14.807185593068255
0.9759,0.0196,0.0045,14.846599122787554
0.9759,0.0197,0.0044,14.886059184468774
0.9759,0.0198,0.0043,14.925494934948984
0.9759,0.0199,0.0042,14.964579696297106
0.9759,0.02,0.0041,15.003772646746363
0.9759,0.0201,0.004,15.043046640456975
0.9759,0.0202,0.0039,15.082271246821977
0.9759,0.0203,0.0038,15.12138098886124
0.9759,0.0204,0.0037,15.160582915189252
0.9759,0.0205,0.0036,15.199762561715433
0.9759,0.0206,0.0035,15.238926409379562
0.9759,0.0207,0.0034,15.277917608810155
0.9759,0.0208,0.0033,15.316999286370006
0.9759,0.0209,0.0032,15.355929524753934
0.9759,0.021,0.0031,15.395156492988034
0.9759,0.0211,0.003,15.433934136359632
0.9759,0.0212,0.0029,15.472916882011244
0.9759,0.0213,0.0028,15.511635823772735
0.9759,0.0214,0.0027,15.550814027687117
0.9759,0.0215,0.0026,15.589509121075091
0.9759,0.0216,0.0025,15.628633750711558
0.9759,0.0217,0.0024,15.667392365110146
0.9759,0.0218,0.0023,15.706236519835825
0.9759,0.0219,0.0022,15.745059889975384
0.9759,0.022,0.0021,15.783678979300827
0.9759,0.0221,0.002,15.822795034214073
0.9759,0.0222,0.0019,15.861440535920977
0.9759,0.0223,0.0018,15.900125531111419
0.9759,0.0224,0.0017,15.938774301452643
0.9759,0.0225,0.0016,15.977674156340356
0.9759,0.0226,0.0015,16.01639713557561
0.9759,0.0227,0.0014,16.055274201652594
0.9759,0.0228,0.0013,16.093710300785062
0.9759,0.0229,0.0012,16.132566358312285
0.9759,0.023,0.0011,16.17118383679595
0.9759,0.0231,0.001,16.21005040525126
0.9759,0.0232,0.0009,16.24863685883724
0.9759,0.0233,0.0008,16.287402940587278
0.9759,0.0234,0.0007,16.326311817639304
0.9759,0.0235,0.0006,16.364905908912032
0.9759,0.0236,0.0005,16.404222329321623
0.9759,0.0237,0.0004,16.44290375491933
0.9759,0.0238,0.0003,16.482243182986682
0.9759,0.0239,0.0002,16.521440391940025
0.9759,0.024,0.0001,16.561206694885886
0.976,0.0121,0.0119,11.791192370288629
0.976,0.0122,0.0118,11.833558161025891
0.976,0.0123,0.0117,11.87610490836696
0.976,0.0124,0.0116,11.918325795956678
0.976,0.0125,0.0115,11.960464767608743
0.976,0.0126,0.0114,12.002648305469318
0.976,0.0127,0.0113,12.04480415672356
0.976,0.0128,0.0112,12.086853445881854
0.976,0.0129,0.0111,12.128919406081923
0.976,0.013,0.011,12.171004679154615
0.976,0.0131,0.0109,12.212878776727356
0.976,0.0132,0.0108,12.254824963531174
0.976,0.0133,0.0107,12.296529840668756
0.976,0.0134,0.0106,12.33833571911566
0.976,0.0135,0.0105,12.379877870739849
0.976,0.0136,0.0104,12.421739261259448
0.976,0.0137,0.0103,12.46347062120732
0.976,0.0138,0.0102,12.504837407881874
0.976,0.0139,0.0101,12.5464485230713
0.976,0.014,0.01,12.58792199624933
0.976,0.0141,0.0099,12.629393816457412
0.976,0.0142,0.0098,12.670810485726857
0.976,0.0143,0.0097,12.712067862662787
0.976,0.0144,0.0096,12.753397088650894
0.976,0.0145,0.0095,12.794701919473171
0.976,0.0146,0.0094,12.835662779735399
0.976,0.0147,0.0093,12.877165635176437
0.976,0.0148,0.0092,12.918091587435995
0.976,0.0149,0.0091,12.959127890695978
0.976,0.015,0.009,13.000247086856996
0.976,0.0151,0.0089,13.041422106011536
0.976,0.0152,0.0088,13.08215589793577
0.976,0.0153,0.0087,13.123018350474391
0.976,0.0154,0.0086,13.163832017372888
0.976,0.0155,0.0085,13.20474992023946
0.976,0.0156,0.0084,13.245672617026816
0.976,0.0157,0.0083,13.286382805931732
0.976,0.0158,0.0082,13.326999808132276
0.976,0.0159,0.0081,13.367484711815557
0.976,0.016,0.008,13.408175328035783
0.976,0.0161,0.0079,13.448780946448009
0.976,0.0162,0.0078,13.489446324951519
0.976,0.0163,0.0077,13.529844068537571
0.976,0.0164,0.0076,13.570434254477139
0.976,0.0165,0.0075,13.610663407777293
0.976,0.0166,0.0074,13.651164165403097
0.976,0.0167,0.0073,13.69143856561744
0.976,0.0168,0.0072,13.731949484649013
0.976,0.0169,0.0071,13.772132709491789
0.976,0.017,0.007,13.812199340051793
0.976,0.0171,0.0069,13.852525501369943
0.976,0.0172,0.0068,13.892695172679362
0.976,0.0173,0.0067,13.932725463140262
0.976,0.0174,0.0066,13.972982882886658
0.976,0.0175,0.0065,14.01292030303094
0.976,0.0176,0.0064,14.052845637345145
0.976,0.0177,0.0063,14.09274148250558
0.976,0.0178,0.0062,14.132912407589966
0.976,0.0179,0.0061,14.172862462952148
0.976,0.018,0.006,14.21267011332559
0.976,0.0181,0.0059,14.252465464260245
0.976,0.0182,0.0058,14.29229795526568
0.976,0.0183,0.0057,14.332243937782476
0.976,0.0184,0.0056,14.37165857557579
0.976,0.0185,0.0055,14.41168810710191
0.976,0.0186,0.0054,14.451167912166207
0.976,0.0187,0.0053,14.490751540491562
0.976,0.0188,0.0052,14.530510189598191
0.976,0.0189,0.0051,14.570242056964824
0.976,0.019,0.005,14.609702479827764
0.976,0.0191,0.0049,14.649144338161936
0.976,0.0192,0.0048,14.688913983067975
0.976,0.0193,0.0047,14.728105097496634
0.976,0.0194,0.0046,14.76763062263663
0.976,0.0195,0.0045,14.806930837764641
0.976,0.0196,0.0044,14.846327126804244
0.976,0.0197,0.0043,14.885714663893008
0.976,0.0198,0.0042,14.925079479469712
0.976,0.0199,0.0041,14.964325889112628
0.976,0.02,0.004,15.003621872961716
0.976,0.0201,0.0039,15.042754845889998
0.976,0.0202,0.0038,15.082175174950997
0.976,0.0203,0.0037,15.121134659013821
0.976,0.0204,0.0036,15.160497287726956
0.976,0.0205,0.0035,15.199419494920814
0.976,0.0206,0.0034,15.238512867216235
0.976,0.0207,0.0033,15.277754153455449
0.976,0.0208,0.0032,15.316588347169954
0.976,0.0209,0.0031,15.355765945278238
0.976,0.021,0.003,15.394838474348528
0.976,0.0211,0.0029,15.433746763220753
0.976,0.0212,0.0028,15.472623491995295
0.976,0.0213,0.0027,15.511647720457212
0.976,0.0214,0.0026,15.550431457136563
0.976,0.0215,0.0025,15.589486578787131
0.976,0.0216,0.0024,15.628328611385959
0.976,0.0217,0.0023,15.667395794445733
0.976,0.0218,0.0022,15.706005029997968
0.976,0.0219,0.0021,15.74498883439058
0.976,0.022,0.002,15.783626095883216
0.976,0.0221,0.0019,15.822759190496091
0.976,0.0222,0.0018,15.86129658188028
0.976,0.0223,0.0017,15.900042773920147
0.976,0.0224,0.0016,15.938690847587505
0.976,0.0225,0.0015,15.977705027468492
0.976,0.0226,0.0014,16.016302409577904
0.976,0.0227,0.0013,16.055198330632642
0.976,0.0228,0.0012,16.093776732460032
0.976,0.0229,0.0011,16.132544360650986
0.976,0.023,0.001,16.171385397258856
0.976,0.0231,0.0009,16.210192862696896
0.976,0.0232,0.0008,16.248834220200475
0.976,0.0233,0.0007,16.287646577748042
0.976,0.0234,0.0006,16.326743654504067
0.976,0.0235,0.0005,16.365490485079036
0.976,0.0236,0.0004,16.40468376386825
0.976,0.0237,0.0003,16.443656655577424
0.976,0.0238,0.0002,16.483151505848276
0.976,0.0239,0.0001,16.522750758613974
0.9761,0.012,0.0119,11.74852146794362
0.9761,0.0121,0.0118,11.791109526375699
0.9761,0.0122,0.0117,11.833437337402687
0.9761,0.0123,0.0116,11.875772047044352
0.9761,0.0124,0.0115,11.917922955491878
0.9761,0.0125,0.0114,11.960176899354282
0.9761,0.0126,0.0113,12.002439681005232
0.9761,0.0127,0.0112,12.044441835557873
0.9761,0.0128,0.0111,12.086601727518676
